signal_id,direction,signal_bar_utc,decision_utc,initial_entry,initial_sl,initial_tp,signal_ema,signal_adx,status,signal_bar_utc_chart_label,decision_utc_chart_label
134,BUY,2026-07-24 18:30:00+00:00,2026-07-24 18:45:00+00:00,4072.13,4058.92,4085.34,4054.9883614822165,33.88780095408752,CANCELLED,2026.07.24 21:30:00,2026.07.24 21:45:00
135,SELL,2026-07-24 20:00:00+00:00,2026-07-24 20:15:00+00:00,4067.75,4078.51,4056.99,4057.8130705342796,31.67371082763982,CANCELLED,2026.07.24 23:00:00,2026.07.24 23:15:00
136,SELL,2026-07-24 21:45:00+00:00,2026-07-24 22:00:00+00:00,4057.61,4064.61,4050.61,4058.2857232618394,25.00931881209808,CANCELLED,2026.07.25 00:45:00,2026.07.25 01:00:00
137,SELL,2026-07-27 02:30:00+00:00,2026-07-27 02:45:00+00:00,4086.56,4093.67,4079.45,4063.608486759681,31.426678069732755,CANCELLED,2026.07.27 05:30:00,2026.07.27 05:45:00
138,SELL,2026-07-27 06:00:00+00:00,2026-07-27 06:15:00+00:00,4097.68,4105.92,4089.44,4077.524105268019,42.31249257187377,CANCELLED,2026.07.27 09:00:00,2026.07.27 09:15:00
139,BUY,2026-07-27 09:15:00+00:00,2026-07-27 09:30:00+00:00,4091.71,4085.8,4097.62,4082.262468359905,28.11765159900887,CANCELLED,2026.07.27 12:15:00,2026.07.27 12:30:00
140,SELL,2026-07-27 15:30:00+00:00,2026-07-27 15:45:00+00:00,4088.95,4097.3,4080.6,4089.003847327539,16.42478622238632,CANCELLED,2026.07.27 18:30:00,2026.07.27 18:45:00
141,BUY,2026-07-27 22:45:00+00:00,2026-07-27 23:00:00+00:00,4083.86,4076.27,4091.45,4082.852395163837,15.718952210487526,CANCELLED,2026.07.28 01:45:00,2026.07.28 02:00:00
142,SELL,2026-07-27 23:45:00+00:00,2026-07-28 00:00:00+00:00,4079.13,4084.14,4074.12,4082.3256198753925,14.072163645186057,CANCELLED,2026.07.28 02:45:00,2026.07.28 03:00:00
143,BUY,2026-07-28 18:30:00+00:00,2026-07-28 18:45:00+00:00,4031.94,4021.23,4042.65,4040.4572935581373,22.453523984497934,CANCELLED,2026.07.28 21:30:00,2026.07.28 21:45:00
144,BUY,2026-07-29 05:45:00+00:00,2026-07-29 06:00:00+00:00,4030.72,4023.08,4038.36,4029.8911533679,17.485057195808224,CANCELLED,2026.07.29 08:45:00,2026.07.29 09:00:00
145,SELL,2026-07-30 06:45:00+00:00,2026-07-30 07:00:00+00:00,4055.97,4070.12,4041.82,4059.562327321606,20.25347507858571,CANCELLED,2026.07.30 09:45:00,2026.07.30 10:00:00
146,BUY,2026-07-30 19:30:00+00:00,2026-07-30 19:45:00+00:00,4113.77,4103.59,4123.95,4077.3446698387156,36.15659205675635,CANCELLED,2026.07.30 22:30:00,2026.07.30 22:45:00
147,BUY,2026-07-31 20:45:00+00:00,2026-07-31 21:00:00+00:00,4047.7,4041.57,4053.83,4056.8155441467484,18.35710752145775,CANCELLED,2026.07.31 23:45:00,2026.08.01 00:00:00
148,BUY,2026-08-03 22:45:00+00:00,2026-08-03 23:00:00+00:00,4052.06,4043.62,4060.5,4046.298278151171,24.152154812152517,TP,2026.08.04 01:45:00,2026.08.04 02:00:00
149,SELL,2026-08-04 04:15:00+00:00,2026-08-04 04:30:00+00:00,4050.6,4060.76,4040.44,4049.439686177474,24.48407557622901,CANCELLED,2026.08.04 07:15:00,2026.08.04 07:30:00
150,SELL,2026-08-04 07:00:00+00:00,2026-08-04 07:15:00+00:00,4055.52,4061.73,4049.31,4051.8486607680693,22.66615135686362,CANCELLED,2026.08.04 10:00:00,2026.08.04 10:15:00
151,BUY,2026-08-04 15:00:00+00:00,2026-08-04 15:15:00+00:00,4067.02,4055.53,4078.51,4056.7669859808225,21.992195070477628,CANCELLED,2026.08.04 18:00:00,2026.08.04 18:15:00
152,BUY,2026-08-05 06:00:00+00:00,2026-08-05 06:15:00+00:00,4124.6,4095.37,4153.83,4083.6624524739736,33.15516536372117,CANCELLED,2026.08.05 09:00:00,2026.08.05 09:15:00
153,BUY,2026-08-05 09:00:00+00:00,2026-08-05 09:15:00+00:00,4157.16,4135.69,4178.63,4103.348623864118,53.355658238073254,CANCELLED,2026.08.05 12:00:00,2026.08.05 12:15:00
154,BUY,2026-08-05 17:30:00+00:00,2026-08-05 17:45:00+00:00,4226.77,4188.98,4264.56,4159.2303707439505,47.46073511586769,CANCELLED,2026.08.05 20:30:00,2026.08.05 20:45:00
155,BUY,2026-08-05 19:45:00+00:00,2026-08-05 20:00:00+00:00,4239.1,4224.71,4253.49,4181.526019184835,45.89313183576885,CANCELLED,2026.08.05 22:45:00,2026.08.05 23:00:00
156,SELL,2026-08-06 06:45:00+00:00,2026-08-06 07:00:00+00:00,4266.76,4281.01,4252.51,4245.69137368571,29.742105009304396,CANCELLED,2026.08.06 09:45:00,2026.08.06 10:00:00
157,SELL,2026-08-06 19:15:00+00:00,2026-08-06 19:30:00+00:00,4242.64,4255.5,4229.78,4257.192305767053,16.58621311226252,CANCELLED,2026.08.06 22:15:00,2026.08.06 22:30:00
158,SELL,2026-08-07 04:00:00+00:00,2026-08-07 04:15:00+00:00,4236.87,4246.24,4227.5,4247.545859877529,10.533132045629948,CANCELLED,2026.08.07 07:00:00,2026.08.07 07:15:00
159,BUY,2026-08-07 22:30:00+00:00,2026-08-07 22:45:00+00:00,4342.48,4332.85,4352.11,4321.0738555425905,16.26793388430524,CANCELLED,2026.08.08 01:30:00,2026.08.08 01:45:00
160,BUY,2026-08-10 07:30:00+00:00,2026-08-10 07:45:00+00:00,4330.84,4324.56,4337.12,4328.073923049824,14.180231903342873,CANCELLED,2026.08.10 10:30:00,2026.08.10 10:45:00
161,BUY,2026-08-10 10:00:00+00:00,2026-08-10 10:15:00+00:00,4355.02,4342.66,4367.38,4333.299195280042,27.346043397435878,CANCELLED,2026.08.10 13:00:00,2026.08.10 13:15:00
162,BUY,2026-08-10 19:15:00+00:00,2026-08-10 19:30:00+00:00,4357.63,4348.54,4366.72,4340.564445726601,19.038900179337247,CANCELLED,2026.08.10 22:15:00,2026.08.10 22:30:00
163,SELL,2026-08-11 09:00:00+00:00,2026-08-11 09:15:00+00:00,4378.22,4402.08,4354.36,4389.567305880063,30.253992750407264,CANCELLED,2026.08.11 12:00:00,2026.08.11 12:15:00
164,SELL,2026-08-12 02:15:00+00:00,2026-08-12 02:30:00+00:00,4369.82,4378.07,4361.57,4377.497930628836,27.387681101634783,SL,2026.08.12 05:15:00,2026.08.12 05:30:00
165,BUY,2026-08-12 03:30:00+00:00,2026-08-12 03:45:00+00:00,4374.74,4367.91,4381.57,4377.386974171029,22.639672464296925,CANCELLED,2026.08.12 06:30:00,2026.08.12 06:45:00
166,BUY,2026-08-12 05:30:00+00:00,2026-08-12 05:45:00+00:00,4399.44,4391.14,4407.74,4381.659982315118,27.203807180459656,CANCELLED,2026.08.12 08:30:00,2026.08.12 08:45:00
167,BUY,2026-08-13 08:30:00+00:00,2026-08-13 08:45:00+00:00,4400.92,4395.32,4406.52,4408.29531117003,19.651625192465577,CANCELLED,2026.08.13 11:30:00,2026.08.13 11:45:00
168,BUY,2026-08-14 11:00:00+00:00,2026-08-14 11:15:00+00:00,4339.52,4329.71,4349.33,4342.322984344839,26.50836579627443,CANCELLED,2026.08.14 14:00:00,2026.08.14 14:15:00
169,SELL,2026-08-17 12:00:00+00:00,2026-08-17 12:15:00+00:00,4396.94,4403.81,4390.07,4390.079036483471,23.33675475369196,CANCELLED,2026.08.17 15:00:00,2026.08.17 15:15:00
170,BUY,2026-08-18 02:45:00+00:00,2026-08-18 03:00:00+00:00,4420.0,4409.72,4430.28,4409.458661009363,15.024469662043318,CANCELLED,2026.08.18 05:45:00,2026.08.18 06:00:00
171,SELL,2026-08-18 05:00:00+00:00,2026-08-18 05:15:00+00:00,4412.23,4430.81,4393.65,4412.375618465157,21.870318352991777,CANCELLED,2026.08.18 08:00:00,2026.08.18 08:15:00
172,BUY,2026-08-18 19:15:00+00:00,2026-08-18 19:30:00+00:00,4364.05,4353.87,4374.23,4390.074281521651,35.456585803397275,CANCELLED,2026.08.18 22:15:00,2026.08.18 22:30:00
173,SELL,2026-08-18 21:00:00+00:00,2026-08-18 21:15:00+00:00,4359.78,4367.54,4352.02,4384.171400424216,39.98442857442956,TP,2026.08.19 00:00:00,2026.08.19 00:15:00
174,BUY,2026-08-19 16:00:00+00:00,2026-08-19 16:15:00+00:00,4411.0,4366.02,4455.98,4366.253302652909,43.616334269186034,CANCELLED,2026.08.19 19:00:00,2026.08.19 19:15:00
175,BUY,2026-08-19 22:30:00+00:00,2026-08-19 22:45:00+00:00,4502.66,4490.04,4515.28,4437.680901576823,48.78933210762128,CANCELLED,2026.08.20 01:30:00,2026.08.20 01:45:00
176,SELL,2026-08-20 07:45:00+00:00,2026-08-20 08:00:00+00:00,4490.9,4499.22,4482.58,4480.207028238623,21.957142642928243,CANCELLED,2026.08.20 10:45:00,2026.08.20 11:00:00
177,BUY,2026-08-20 09:30:00+00:00,2026-08-20 09:45:00+00:00,4491.94,4477.96,4505.92,4481.713932839944,20.43936134274235,CANCELLED,2026.08.20 12:30:00,2026.08.20 12:45:00
178,BUY,2026-08-21 11:45:00+00:00,2026-08-21 12:00:00+00:00,4576.49,4559.23,4593.75,4536.856843123583,40.45466075552024,CANCELLED,2026.08.21 14:45:00,2026.08.21 15:00:00
179,BUY,2026-08-21 21:30:00+00:00,2026-08-21 21:45:00+00:00,4623.67,4616.97,4630.37,4585.8530720008175,32.740665014043564,CANCELLED,2026.08.22 00:30:00,2026.08.22 00:45:00
180,BUY,2026-08-24 04:15:00+00:00,2026-08-24 04:30:00+00:00,4618.91,4601.03,4636.79,4601.4866637275145,18.46844390317723,CANCELLED,2026.08.24 07:15:00,2026.08.24 07:30:00
181,BUY,2026-08-24 13:15:00+00:00,2026-08-24 13:30:00+00:00,4645.5,4633.02,4657.98,4629.236884771682,10.505558634150349,CANCELLED,2026.08.24 16:15:00,2026.08.24 16:30:00
182,BUY,2026-08-24 23:00:00+00:00,2026-08-24 23:15:00+00:00,4650.61,4636.34,4664.88,4645.654863657286,34.725333892529434,CANCELLED,2026.08.25 02:00:00,2026.08.25 02:15:00
183,SELL,2026-08-25 19:30:00+00:00,2026-08-25 19:45:00+00:00,4647.24,4657.24,4637.24,4638.980313048512,15.915852568353,CANCELLED,2026.08.25 22:30:00,2026.08.25 22:45:00
184,BUY,2026-08-26 05:15:00+00:00,2026-08-26 05:30:00+00:00,4655.76,4639.88,4671.64,4649.649422106328,17.772056135441545,CANCELLED,2026.08.26 08:15:00,2026.08.26 08:30:00
185,BUY,2026-08-27 05:15:00+00:00,2026-08-27 05:30:00+00:00,4638.36,4618.13,4658.59,4615.06922669296,21.63991798352953,CANCELLED,2026.08.27 08:15:00,2026.08.27 08:30:00
186,BUY,2026-08-27 06:30:00+00:00,2026-08-27 06:45:00+00:00,4633.22,4624.57,4641.87,4617.5687373881565,18.483671335318167,CANCELLED,2026.08.27 09:30:00,2026.08.27 09:45:00
187,SELL,2026-08-27 07:45:00+00:00,2026-08-27 08:00:00+00:00,4620.84,4627.26,4614.42,4618.217832100856,14.6971041800519,CANCELLED,2026.08.27 10:45:00,2026.08.27 11:00:00
188,BUY,2026-08-28 09:30:00+00:00,2026-08-28 09:45:00+00:00,4580.75,4571.74,4589.76,4591.417460701691,9.60325698304046,CANCELLED,2026.08.28 12:30:00,2026.08.28 12:45:00
189,SELL,2026-08-28 12:00:00+00:00,2026-08-28 12:15:00+00:00,4606.2,4612.39,4600.01,4595.822279255736,27.65261314231665,CANCELLED,2026.08.28 15:00:00,2026.08.28 15:15:00
190,SELL,2026-08-28 19:30:00+00:00,2026-08-28 19:45:00+00:00,4503.57,4545.44,4461.7,4577.469810458914,33.14141443697386,CANCELLED,2026.08.28 22:30:00,2026.08.28 22:45:00
191,SELL,2026-09-01 02:30:00+00:00,2026-09-01 02:45:00+00:00,4444.37,4448.29,4440.45,4443.949098312393,20.65057728711556,CANCELLED,2026.09.01 05:30:00,2026.09.01 05:45:00
192,SELL,2026-09-01 07:30:00+00:00,2026-09-01 07:45:00+00:00,4433.67,4443.25,4424.09,4442.4811083187615,23.85308986193791,CANCELLED,2026.09.01 10:30:00,2026.09.01 10:45:00
193,SELL,2026-09-01 09:30:00+00:00,2026-09-01 09:45:00+00:00,4435.03,4446.02,4424.04,4440.249026912755,20.84119461262752,CANCELLED,2026.09.01 12:30:00,2026.09.01 12:45:00
194,SELL,2026-09-01 11:45:00+00:00,2026-09-01 12:00:00+00:00,4383.8,4420.19,4347.41,4431.126182942778,34.82910371352329,CANCELLED,2026.09.01 14:45:00,2026.09.01 15:00:00
195,BUY,2026-09-01 17:00:00+00:00,2026-09-01 17:15:00+00:00,4354.28,4326.35,4382.21,4399.257070254681,45.90971418310205,CANCELLED,2026.09.01 20:00:00,2026.09.01 20:15:00
196,BUY,2026-09-02 21:00:00+00:00,2026-09-02 21:15:00+00:00,4375.41,4364.77,4386.05,4349.013976044944,33.37444645751663,CANCELLED,2026.09.03 00:00:00,2026.09.03 00:15:00
197,BUY,2026-09-02 23:00:00+00:00,2026-09-02 23:15:00+00:00,4384.97,4378.23,4391.71,4356.538446992521,34.44379684460999,TP,2026.09.03 02:00:00,2026.09.03 02:15:00
198,SELL,2026-09-03 02:00:00+00:00,2026-09-03 02:15:00+00:00,4385.3,4390.87,4379.73,4363.623752309713,36.78224870175328,CANCELLED,2026.09.03 05:00:00,2026.09.03 05:15:00
199,SELL,2026-09-03 08:30:00+00:00,2026-09-03 08:45:00+00:00,4430.84,4438.35,4423.33,4394.574270685544,53.161394003343574,CANCELLED,2026.09.03 11:30:00,2026.09.03 11:45:00
200,SELL,2026-09-03 13:00:00+00:00,2026-09-03 13:15:00+00:00,4430.6,4438.31,4422.89,4410.358197362996,36.19929249889972,CANCELLED,2026.09.03 16:00:00,2026.09.03 16:15:00
201,SELL,2026-09-04 10:00:00+00:00,2026-09-04 10:15:00+00:00,4464.46,4471.86,4457.06,4468.799521534329,10.990327302355203,CANCELLED,2026.09.04 13:00:00,2026.09.04 13:15:00
202,BUY,2026-09-04 16:45:00+00:00,2026-09-04 17:00:00+00:00,4405.37,4366.53,4444.21,4458.748066962355,25.63953671165493,CANCELLED,2026.09.04 19:45:00,2026.09.04 20:00:00
203,SELL,2026-09-04 21:00:00+00:00,2026-09-04 21:15:00+00:00,4421.38,4440.39,4402.37,4446.918674744061,17.65111285465833,CANCELLED,2026.09.05 00:00:00,2026.09.05 00:15:00
204,BUY,2026-09-08 07:15:00+00:00,2026-09-08 07:30:00+00:00,4437.82,4430.63,4445.01,4419.183095196366,25.80084596188866,CANCELLED,2026.09.08 10:15:00,2026.09.08 10:30:00
205,SELL,2026-09-08 11:00:00+00:00,2026-09-08 11:15:00+00:00,4397.63,4404.51,4390.75,4415.390097108125,28.693962300485065,SL,2026.09.08 14:00:00,2026.09.08 14:15:00
206,BUY,2026-09-09 10:30:00+00:00,2026-09-09 10:45:00+00:00,4403.01,4398.88,4407.14,4384.557881327381,34.522457935714506,SL,2026.09.09 13:30:00,2026.09.09 13:45:00
207,BUY,2026-09-10 09:00:00+00:00,2026-09-10 09:15:00+00:00,4423.86,4417.12,4430.6,4408.061919055586,15.547006851033071,CANCELLED,2026.09.10 12:00:00,2026.09.10 12:15:00
208,SELL,2026-09-10 10:30:00+00:00,2026-09-10 10:45:00+00:00,4415.07,4428.86,4401.28,4409.597853285976,13.86961991747504,CANCELLED,2026.09.10 13:30:00,2026.09.10 13:45:00
209,SELL,2026-09-10 14:00:00+00:00,2026-09-10 14:15:00+00:00,4387.64,4400.18,4375.1,4403.616137211172,22.760274252610106,CANCELLED,2026.09.10 17:00:00,2026.09.10 17:15:00
210,SELL,2026-09-10 16:00:00+00:00,2026-09-10 16:15:00+00:00,4355.78,4377.1,4334.46,4393.97656342279,35.69470509754349,CANCELLED,2026.09.10 19:00:00,2026.09.10 19:15:00
211,SELL,2026-09-10 21:30:00+00:00,2026-09-10 21:45:00+00:00,4346.34,4360.29,4332.39,4374.740155164755,34.74008166663313,CANCELLED,2026.09.11 00:30:00,2026.09.11 00:45:00
212,SELL,2026-09-10 23:45:00+00:00,2026-09-11 00:00:00+00:00,4318.61,4324.42,4312.8,4361.271735710612,50.04643223146576,SL,2026.09.11 02:45:00,2026.09.11 03:00:00
213,SELL,2026-09-11 06:45:00+00:00,2026-09-11 07:00:00+00:00,4312.51,4326.43,4298.59,4338.852946701687,32.56841201053452,CANCELLED,2026.09.11 09:45:00,2026.09.11 10:00:00
214,SELL,2026-09-11 10:45:00+00:00,2026-09-11 11:00:00+00:00,4347.76,4356.05,4339.47,4340.716000858589,25.842911173509496,CANCELLED,2026.09.11 13:45:00,2026.09.11 14:00:00
215,BUY,2026-09-11 11:45:00+00:00,2026-09-11 12:00:00+00:00,4351.28,4342.4,4360.16,4341.833170248614,25.3062145538188,CANCELLED,2026.09.11 14:45:00,2026.09.11 15:00:00
216,BUY,2026-09-11 16:15:00+00:00,2026-09-11 16:30:00+00:00,4380.7,4292.26,4469.14,4346.076092416617,17.52325941669032,CANCELLED,2026.09.11 19:15:00,2026.09.11 19:30:00
217,SELL,2026-09-14 12:45:00+00:00,2026-09-14 13:00:00+00:00,4289.67,4311.65,4267.69,4328.276712071583,47.25358504289542,CANCELLED,2026.09.14 15:45:00,2026.09.14 16:00:00
218,BUY,2026-09-15 04:30:00+00:00,2026-09-15 04:45:00+00:00,4298.81,4291.63,4305.99,4299.067986480341,16.13541621356427,CANCELLED,2026.09.15 07:30:00,2026.09.15 07:45:00
219,BUY,2026-09-15 14:15:00+00:00,2026-09-15 14:30:00+00:00,4278.71,4273.69,4283.73,4288.899267073406,32.155634795374354,CANCELLED,2026.09.15 17:15:00,2026.09.15 17:30:00
220,SELL,2026-09-15 17:45:00+00:00,2026-09-15 18:00:00+00:00,4285.98,4299.68,4272.28,4287.415414499439,20.332705779186075,CANCELLED,2026.09.15 20:45:00,2026.09.15 21:00:00
221,BUY,2026-09-15 21:30:00+00:00,2026-09-15 21:45:00+00:00,4302.41,4293.23,4311.59,4290.381920132705,19.534253790893604,CANCELLED,2026.09.16 00:30:00,2026.09.16 00:45:00
222,BUY,2026-09-16 10:15:00+00:00,2026-09-16 10:30:00+00:00,4330.12,4323.8,4336.44,4308.503225352468,30.196011458269023,SL,2026.09.16 13:15:00,2026.09.16 13:30:00
223,SELL,2026-09-16 17:00:00+00:00,2026-09-16 17:15:00+00:00,4346.6,4360.5,4332.7,4328.4133421314955,23.335006817451212,CANCELLED,2026.09.16 20:00:00,2026.09.16 20:15:00
224,BUY,2026-09-17 07:00:00+00:00,2026-09-17 07:15:00+00:00,4293.82,4283.19,4304.45,4298.7786981453255,15.748738795885954,CANCELLED,2026.09.17 10:00:00,2026.09.17 10:15:00
