time,open,high,low,close,tick_volume,spread,real_volume
2026-07-14 08:00:00+00:00,4020.52,4023.99,4019.74,4023.15,1215,8,0
2026-07-14 08:15:00+00:00,4023.25,4024.06,4020.04,4022.77,1195,8,0
2026-07-14 08:30:00+00:00,4022.76,4034.13,4022.67,4031.89,2735,8,0
2026-07-14 08:45:00+00:00,4032.15,4032.69,4029.19,4031.37,1889,8,0
2026-07-14 09:00:00+00:00,4031.38,4033.26,4028.72,4030.92,2214,8,0
2026-07-14 09:15:00+00:00,4030.93,4031.15,4023.17,4023.27,1895,8,0
2026-07-14 09:30:00+00:00,4023.26,4026.41,4021.77,4025.25,1747,8,0
2026-07-14 09:45:00+00:00,4025.24,4026.43,4023.04,4023.96,1686,8,0
2026-07-14 10:00:00+00:00,4023.93,4029.09,4020.77,4024.77,1990,8,0
2026-07-14 10:15:00+00:00,4024.48,4029.95,4024.48,4026.4,1712,8,0
2026-07-14 10:30:00+00:00,4026.34,4029.66,4022.95,4023.64,2084,8,0
2026-07-14 10:45:00+00:00,4023.7,4026.14,4020.2,4020.76,1963,8,0
2026-07-14 11:00:00+00:00,4020.77,4022.5,4014.54,4017.34,2484,8,0
2026-07-14 11:15:00+00:00,4017.39,4023.1,4017.34,4021.73,1963,8,0
2026-07-14 11:30:00+00:00,4021.75,4023.88,4018.76,4019.41,1874,8,0
2026-07-14 11:45:00+00:00,4019.34,4020.93,4015.96,4016.04,1803,8,0
2026-07-14 12:00:00+00:00,4015.98,4024.43,4013.92,4020.66,2030,8,0
2026-07-14 12:15:00+00:00,4020.85,4021.74,4015.17,4015.8,1731,8,0
2026-07-14 12:30:00+00:00,4015.84,4018.18,4013.83,4017.5,1746,8,0
2026-07-14 12:45:00+00:00,4017.32,4023.94,4016.43,4021.7,2006,8,0
2026-07-14 13:00:00+00:00,4021.75,4022.28,4016.94,4018.28,1397,8,0
2026-07-14 13:15:00+00:00,4018.3,4020.07,4015.73,4017.86,1242,8,0
2026-07-14 13:30:00+00:00,4017.82,4020.21,4015.18,4019.2,1654,8,0
2026-07-14 13:45:00+00:00,4019.37,4022.9,4018.05,4021.69,1256,8,0
2026-07-14 14:00:00+00:00,4021.89,4024.06,4015.49,4023.05,2101,8,0
2026-07-14 14:15:00+00:00,4022.81,4028.41,4020.6,4025.07,1824,8,0
2026-07-14 14:30:00+00:00,4025.0,4030.35,4024.58,4028.02,1753,8,0
2026-07-14 14:45:00+00:00,4028.03,4031.9,4025.8,4031.25,1841,8,0
2026-07-14 15:00:00+00:00,4031.47,4035.87,4025.28,4025.77,2259,8,0
2026-07-14 15:15:00+00:00,4025.95,4030.94,4023.32,4029.69,2248,8,0
2026-07-14 15:30:00+00:00,4029.95,4103.28,4029.95,4093.31,3605,8,0
2026-07-14 15:45:00+00:00,4092.71,4095.29,4069.0,4076.37,3589,8,0
2026-07-14 16:00:00+00:00,4076.27,4083.31,4070.98,4075.0,3688,8,0
2026-07-14 16:15:00+00:00,4074.99,4086.31,4072.14,4081.6,3387,8,0
2026-07-14 16:30:00+00:00,4081.51,4088.58,4075.87,4087.62,3949,8,0
2026-07-14 16:45:00+00:00,4087.53,4087.53,4074.39,4076.63,3718,8,0
2026-07-14 17:00:00+00:00,4076.59,4085.22,4072.75,4082.32,3712,8,0
2026-07-14 17:15:00+00:00,4082.3,4085.19,4070.74,4076.87,3761,8,0
2026-07-14 17:30:00+00:00,4076.95,4089.91,4073.21,4080.1,3540,8,0
2026-07-14 17:45:00+00:00,4080.03,4087.59,4077.56,4085.19,3229,8,0
2026-07-14 18:00:00+00:00,4085.14,4100.52,4078.72,4090.12,3687,8,0
2026-07-14 18:15:00+00:00,4090.11,4090.99,4082.47,4084.78,2876,8,0
2026-07-14 18:30:00+00:00,4084.74,4086.83,4066.95,4074.1,3197,8,0
2026-07-14 18:45:00+00:00,4074.14,4076.54,4064.63,4066.2,3284,8,0
2026-07-14 19:00:00+00:00,4066.22,4066.98,4057.99,4063.04,3134,8,0
2026-07-14 19:15:00+00:00,4062.9,4065.17,4057.94,4059.39,2093,8,0
2026-07-14 19:30:00+00:00,4059.42,4062.87,4057.85,4061.02,2003,8,0
2026-07-14 19:45:00+00:00,4060.92,4062.17,4057.8,4061.56,1740,8,0
2026-07-14 20:00:00+00:00,4061.87,4064.67,4055.47,4056.74,2232,8,0
2026-07-14 20:15:00+00:00,4056.71,4064.14,4054.51,4062.88,2211,8,0
2026-07-14 20:30:00+00:00,4062.9,4065.1,4059.59,4059.76,1759,8,0
2026-07-14 20:45:00+00:00,4059.8,4063.86,4058.38,4062.83,1377,8,0
2026-07-14 21:00:00+00:00,4062.65,4062.77,4059.72,4061.64,1458,8,0
2026-07-14 21:15:00+00:00,4061.65,4063.15,4056.64,4058.63,1474,8,0
2026-07-14 21:30:00+00:00,4058.5,4059.59,4042.95,4046.5,1993,8,0
2026-07-14 21:45:00+00:00,4046.48,4054.59,4044.92,4054.16,2124,8,0
2026-07-14 22:00:00+00:00,4054.22,4057.25,4052.39,4056.62,1607,8,0
2026-07-14 22:15:00+00:00,4056.59,4057.0,4051.33,4051.62,1293,8,0
2026-07-14 22:30:00+00:00,4051.66,4052.87,4047.58,4052.51,1734,8,0
2026-07-14 22:45:00+00:00,4052.61,4056.97,4051.72,4055.5,1805,8,0
2026-07-14 23:00:00+00:00,4055.74,4056.4,4053.83,4053.87,936,8,0
2026-07-14 23:15:00+00:00,4053.75,4054.59,4052.26,4052.92,608,8,0
2026-07-14 23:30:00+00:00,4053.04,4053.53,4049.7,4050.5,628,8,0
2026-07-14 23:45:00+00:00,4050.48,4053.12,4049.21,4052.19,1125,10,0
2026-07-15 01:00:00+00:00,4053.47,4053.59,4048.96,4050.73,915,14,0
2026-07-15 01:15:00+00:00,4050.76,4052.09,4049.3,4051.69,1453,8,0
2026-07-15 01:30:00+00:00,4051.73,4052.81,4049.07,4050.55,1347,8,0
2026-07-15 01:45:00+00:00,4050.52,4050.78,4048.56,4048.97,1004,10,0
2026-07-15 02:00:00+00:00,4048.95,4050.23,4046.99,4047.6,1288,10,0
2026-07-15 02:15:00+00:00,4047.52,4053.9,4046.83,4053.89,1411,8,0
2026-07-15 02:30:00+00:00,4053.94,4056.13,4051.48,4054.69,1714,8,0
2026-07-15 02:45:00+00:00,4054.72,4055.02,4052.08,4052.96,1427,8,0
2026-07-15 03:00:00+00:00,4052.24,4056.16,4051.1,4051.32,2366,8,0
2026-07-15 03:15:00+00:00,4051.33,4058.13,4051.1,4058.12,2380,10,0
2026-07-15 03:30:00+00:00,4058.16,4058.52,4052.25,4054.64,1902,8,0
2026-07-15 03:45:00+00:00,4054.63,4060.68,4054.23,4059.04,1900,8,0
2026-07-15 04:00:00+00:00,4059.55,4062.12,4055.16,4055.74,3087,8,0
2026-07-15 04:15:00+00:00,4055.72,4057.31,4052.67,4054.43,3002,10,0
2026-07-15 04:30:00+00:00,4054.48,4054.73,4036.57,4038.88,2967,8,0
2026-07-15 04:45:00+00:00,4038.85,4042.54,4035.62,4037.35,2813,8,0
2026-07-15 05:00:00+00:00,4037.37,4042.3,4034.16,4036.76,2832,8,0
2026-07-15 05:15:00+00:00,4036.74,4037.0,4029.23,4033.15,2142,8,0
2026-07-15 05:30:00+00:00,4033.07,4041.91,4032.82,4041.63,2112,8,0
2026-07-15 05:45:00+00:00,4041.66,4042.0,4034.48,4035.24,2274,8,0
2026-07-15 06:00:00+00:00,4035.29,4040.36,4033.05,4034.15,2262,10,0
2026-07-15 06:15:00+00:00,4034.09,4035.37,4030.18,4031.05,2100,8,0
2026-07-15 06:30:00+00:00,4030.99,4035.73,4028.1,4029.39,1689,8,0
2026-07-15 06:45:00+00:00,4029.36,4033.55,4029.26,4031.21,1256,8,0
2026-07-15 07:00:00+00:00,4031.28,4033.28,4030.06,4031.55,1101,10,0
2026-07-15 07:15:00+00:00,4031.49,4035.17,4030.97,4033.66,1154,8,0
2026-07-15 07:30:00+00:00,4033.68,4035.1,4028.25,4030.23,1511,8,0
2026-07-15 07:45:00+00:00,4030.33,4034.4,4030.33,4033.21,1023,8,0
2026-07-15 08:00:00+00:00,4033.36,4036.03,4025.16,4026.09,2300,8,0
2026-07-15 08:15:00+00:00,4026.1,4028.74,4024.84,4025.12,1562,8,0
2026-07-15 08:30:00+00:00,4025.16,4036.52,4022.15,4029.65,2812,10,0
2026-07-15 08:45:00+00:00,4029.73,4034.73,4027.33,4034.73,2481,8,0
2026-07-15 09:00:00+00:00,4035.08,4035.49,4027.14,4027.54,2320,8,0
2026-07-15 09:15:00+00:00,4027.63,4028.71,4021.37,4025.86,2479,8,0
2026-07-15 09:30:00+00:00,4026.47,4033.13,4022.71,4032.54,2389,8,0
2026-07-15 09:45:00+00:00,4032.51,4033.81,4029.71,4032.08,2278,8,0
2026-07-15 10:00:00+00:00,4031.98,4034.33,4028.25,4029.37,2138,8,0
2026-07-15 10:15:00+00:00,4029.36,4029.87,4020.06,4024.56,2304,8,0
2026-07-15 10:30:00+00:00,4024.54,4027.01,4019.73,4022.88,2188,8,0
2026-07-15 10:45:00+00:00,4022.89,4026.77,4021.39,4024.43,1996,8,0
2026-07-15 11:00:00+00:00,4024.45,4025.96,4017.4,4018.07,2212,8,0
2026-07-15 11:15:00+00:00,4017.89,4026.83,4017.89,4026.35,2455,8,0
2026-07-15 11:30:00+00:00,4026.46,4029.28,4024.63,4028.63,1911,8,0
2026-07-15 11:45:00+00:00,4028.58,4033.21,4027.65,4031.2,1711,8,0
2026-07-15 12:00:00+00:00,4031.21,4034.32,4029.58,4030.32,2022,8,0
2026-07-15 12:15:00+00:00,4030.33,4032.88,4027.04,4027.42,1459,8,0
2026-07-15 12:30:00+00:00,4027.53,4029.65,4025.54,4027.37,1657,8,0
2026-07-15 12:45:00+00:00,4027.28,4030.39,4026.19,4030.29,1552,8,0
2026-07-15 13:00:00+00:00,4030.28,4036.04,4028.74,4033.74,1943,8,0
2026-07-15 13:15:00+00:00,4033.7,4035.62,4026.62,4028.9,1980,8,0
2026-07-15 13:30:00+00:00,4028.91,4034.12,4028.44,4031.22,1917,8,0
2026-07-15 13:45:00+00:00,4031.28,4031.28,4027.1,4028.2,1552,8,0
2026-07-15 14:00:00+00:00,4028.14,4032.91,4027.87,4030.35,2089,8,0
2026-07-15 14:15:00+00:00,4030.38,4031.29,4027.66,4030.77,1761,8,0
2026-07-15 14:30:00+00:00,4030.83,4039.4,4029.37,4037.5,1773,8,0
2026-07-15 14:45:00+00:00,4037.49,4040.26,4035.61,4038.28,2231,8,0
2026-07-15 15:00:00+00:00,4038.39,4042.64,4035.88,4037.9,2552,8,0
2026-07-15 15:15:00+00:00,4037.97,4040.85,4037.53,4039.77,2655,8,0
2026-07-15 15:30:00+00:00,4039.73,4066.11,4039.48,4063.12,3506,8,0
2026-07-15 15:45:00+00:00,4063.13,4071.53,4061.05,4067.83,3115,8,0
2026-07-15 16:00:00+00:00,4068.45,4074.06,4061.81,4061.81,3476,8,0
2026-07-15 16:15:00+00:00,4061.79,4066.63,4054.21,4056.03,2747,8,0
2026-07-15 16:30:00+00:00,4055.99,4063.21,4055.61,4061.2,3076,8,0
2026-07-15 16:45:00+00:00,4061.28,4066.28,4055.12,4061.47,3459,8,0
2026-07-15 17:00:00+00:00,4061.91,4065.64,4060.2,4064.24,3220,8,0
2026-07-15 17:15:00+00:00,4064.23,4065.96,4055.48,4058.25,3430,8,0
2026-07-15 17:30:00+00:00,4058.4,4063.97,4056.97,4057.24,3413,8,0
2026-07-15 17:45:00+00:00,4057.25,4060.99,4053.28,4060.45,3426,8,0
2026-07-15 18:00:00+00:00,4060.68,4062.97,4043.23,4044.07,3380,8,0
2026-07-15 18:15:00+00:00,4044.1,4050.09,4039.36,4049.39,3538,8,0
2026-07-15 18:30:00+00:00,4049.25,4050.73,4045.03,4049.85,3164,8,0
2026-07-15 18:45:00+00:00,4049.87,4051.09,4046.61,4047.25,2479,8,0
2026-07-15 19:00:00+00:00,4047.2,4048.08,4037.39,4038.34,3080,8,0
2026-07-15 19:15:00+00:00,4038.39,4040.71,4033.02,4034.76,3423,8,0
2026-07-15 19:30:00+00:00,4034.79,4036.94,4026.84,4028.96,3341,8,0
2026-07-15 19:45:00+00:00,4028.73,4038.03,4027.74,4033.89,3251,8,0
2026-07-15 20:00:00+00:00,4033.75,4039.22,4033.02,4035.85,2721,8,0
2026-07-15 20:15:00+00:00,4035.95,4048.25,4033.27,4047.69,2598,8,0
2026-07-15 20:30:00+00:00,4047.76,4063.16,4047.17,4062.1,3013,8,0
2026-07-15 20:45:00+00:00,4062.47,4065.97,4060.36,4062.21,2755,8,0
2026-07-15 21:00:00+00:00,4062.29,4070.57,4061.77,4068.27,2647,8,0
2026-07-15 21:15:00+00:00,4068.26,4075.2,4067.17,4074.55,2739,8,0
2026-07-15 21:30:00+00:00,4074.56,4081.14,4068.0,4068.03,2785,8,0
2026-07-15 21:45:00+00:00,4067.97,4068.87,4058.76,4059.89,2680,8,0
2026-07-15 22:00:00+00:00,4059.89,4063.66,4058.01,4061.73,2250,8,0
2026-07-15 22:15:00+00:00,4061.68,4062.16,4052.9,4056.03,2586,8,0
2026-07-15 22:30:00+00:00,4056.06,4057.55,4047.9,4051.12,2625,8,0
2026-07-15 22:45:00+00:00,4051.1,4057.15,4050.66,4057.09,2293,8,0
2026-07-15 23:00:00+00:00,4057.02,4058.43,4055.21,4057.55,1272,8,0
2026-07-15 23:15:00+00:00,4057.61,4062.17,4057.32,4061.29,858,8,0
2026-07-15 23:30:00+00:00,4061.39,4063.13,4060.36,4061.78,789,8,0
2026-07-15 23:45:00+00:00,4061.48,4063.02,4059.92,4059.92,1094,14,0
2026-07-16 01:00:00+00:00,4062.68,4066.58,4060.88,4063.49,1042,10,0
2026-07-16 01:15:00+00:00,4063.45,4064.16,4061.43,4062.23,1203,10,0
2026-07-16 01:30:00+00:00,4062.34,4062.39,4059.12,4060.13,1069,8,0
2026-07-16 01:45:00+00:00,4060.11,4061.42,4058.31,4059.58,1066,8,0
